Name,SMILES,Score
NCGC00468044-01,COC[C@@H]1CN(C[C@H]1c2ccncc2)C(=O)Cc3ccc(cc3)Cl,-14.9156
NCGC00401005-01,COc1ccc(cc1)C(=O)NC[C@@H]2[C@H](CC[C@H](O2)Cc3cc(on3)COc4ccccc4)O,-14.9143
NCGC00377475-01,CCCC(=O)N1Cc2ccccc2C[C@]3(C1)CCC[N@H+](C3)Cc4ccccn4,-14.9142
NCGC00464176-01,CCCn1c(c[nH+]c1C[C@@H]2CC[N@](C2)[S@@+](=O)(c3ccc4c(c3)CCC4)[O-])C,-14.9107
NCGC00476783-01,COc1ccccc1C(=O)N2CCC3(CC2)CC(=O)Nc4ccccc4O3,-14.9099
NCGC00428371-01,c1ccc2c(c1)ccc(n2)C(=O)N3CCC(CC3)[N@H+]4C[C@H]5C[C@@H](C4)[C@H]6CCCC(=O)N6C5,-14.9097
NCGC00451219-01,c1ccc(cc1)n2c(n[nH]c2=O)C3CCN(CC3)C(=O)Cc4ccc(cc4)F,-14.9096
NCGC00377582-01,c1ccc2c(c1)C[C@]3(CCC[N@H+](C3)Cc4cc(ccc4O)F)C(=O)NC2,-14.9087
NCGC00467904-01,c1ccc(cc1)CCCC(=O)N2C[C@H]([C@@H](C2)c3ccncc3)CO,-14.9084
NCGC00469668-01,Cc1c[nH+]c(n1CCOC)C[C@@H]2CCC[N@@H+](C2)Cc3cccc(c3)F,-14.908
NCGC00426191-01,CCn1cc(cn1)C(=O)N2CCC[C@H](C2)C(=O)Nc3cccc(c3)c4cc5ccccc5[nH]4,-14.906
NCGC00432868-01,Cc1ccc(c2c1cccc2)C(=O)N3CCCC4(CC[NH2+]CC4)CC3,-14.9058
NCGC00434444-01,c1ccc2c(c1)c(c[nH]2)CCC(=O)N3CC[C@@H](C3)Oc4c(cccn4)C(=O)N5CCCCC5,-14.9055
NCGC00472560-01,c1cnccc1C(=O)N2CCC(CC2)N3C(=O)[C@@H](C34CCCCC4)OCC5CC5,-14.9046
NCGC00377870-01,c1cc(ccc1C=O)N2CCN(CC2=O)C(=O)N3CCCC3,-14.9033
NCGC00391023-01,c1cnccc1c2nnc(o2)[C@H]3CC[N@@H+](C3)CC4CCCCC4,-14.9025
NCGC00477301-01,c1ccc(cc1)[S@+](=O)([N@@]2CC[C@]3(C2)Cc4ccccc4NC3=O)[O-],-14.8999
NCGC00426360-01,Cc1ccc(cc1)CNC(=O)c2ccc3c(c2)C[N@H+](CCO3)Cc4cccc(c4F)F,-14.8979
NCGC00423863-01,CCc1c(sc(n1)NC(=O)[C@H]2CC(=O)N(C2)c3c4c(cccc4F)[nH]n3)C,-14.8959
NCGC00477062-01,c1ccc2c(c1)cccc2C[N@@H+]3CCn4c(nn(c4=O)c5ccc(cc5F)F)C3,-14.8952
NCGC00475066-01,Cc1ccccc1n2c(c(c(n2)C)CCC(=O)N3CCSCC3)Oc4ccccc4F,-14.8909
NCGC00418827-01,COc1cccc(c1)N2CC3(CN(C3)c4ccc(cn4)C(F)(F)F)COCC2=O,-14.8907
NCGC00443354-01,c1cc(sc1)[S@+](=O)([N@@]2C[C@H](C[C@H]2C(=O)N3CCCCC3)F)[O-],-14.8892
NCGC00391966-01,c1ccc(cc1)NC(=O)[C@@H]2[C@H](CC[C@H](O2)CC[NH+]3CCN(CC3)c4ccc(cc4)F)O,-14.8891
NCGC00475005-01,CC1=C([C@H](CC(=O)N1Cc2cc(cc(c2)F)F)c3ccccc3Cl)C(=O)OCC=C,-14.8879
NCGC00428782-01,c1ccc(cc1)C(=O)N2CCC[C@H](C2)[NH+]3CCN(CC3)c4cccc(c4)C(F)(F)F,-14.8879
NCGC00438398-01,c1ccc(cc1)Cn2cnnc2C[C@@H]3CCN(C3)C(=O)Cc4cccc(c4)F,-14.887
NCGC00423424-01,c1ccc(cc1)C2CC[NH+](CC2)CC(=O)N[C@@H]([C@H]3C[C@H](C3)O)c4ncccc4,-14.8863
NCGC00410527-01,CC(=O)N[C@]1(CC[N@H+](C1)Cc2cccc(c2)c3cccc4c3cccn4)C,-14.8846
NCGC00410761-01,c1cc(c(cc1N2C[C@H]3[C@@H](C2)ON=C3C(=O)N4CCOCC4)Cl)F,-14.8841
NCGC00444049-01,Cc1c2cc(ccc2n(c1C(=O)N3CC[C@@]4(C3)CCCN(C4=O)C)C)F,-14.884
NCGC00451538-01,Cc1ccc(cc1F)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccc(cc4)F,-14.8814
NCGC00392038-01,C[N@@H+](Cc1ccccc1)Cc2cc(no2)CC3(COC3)[NH2+]Cc4cccs4,-14.8758
NCGC00476704-01,CN1c2ccccc2[C@]3(C1=O)CC[N@@](C3)[S@@+](=O)(c4cccc(c4)OC)[O-],-14.875
NCGC00441650-01,Cc1cccc(c1)C(=O)N2CC[C@H](C2)c3nc(on3)c4ccncc4,-14.875
NCGC00448679-01,CC(=O)N1CCc2c(cc(=O)n(n2)CC(=O)Nc3ccc(cc3)C(=O)OC)C1,-14.8745
NCGC00377394-01,CCc1ccccc1C[N@@H+]2CCCC[C@]23Cc4ccccc4CNC3=O,-14.8716
NCGC00451349-01,Cc1ccc(cc1)CCNC(=O)c2c3n(nn2)C[C@@H](OC3)c4ccc(cc4)F,-14.8711
NCGC00428317-01,c1cc(ccc1C(=O)N2CCC(CC2)[N@H+]3C[C@H]4C[C@@H](C3)[C@H]5CCCC(=O)N5C4)F,-14.8709
NCGC00439231-01,c1ccc(c(c1)c2cn3c([nH+]2)N(CCC3)C(=O)Cc4ccsc4)F,-14.8701
NCGC00410743-01,Cc1ccccc1NC(=O)C2=NO[C@H]3[C@@H]2C[N@@H+](C3)CCc4ccccc4,-14.865
NCGC00451025-01,Cc1ccc(cc1)CN2C(=O)[C@]3(CCN(C3)C(=O)c4cccc(c4)Cl)NC2=O,-14.8641
NCGC00464737-01,c1cc2cc(ccc2nc1)C(=O)N3C[C@H](C[C@H]3C(=O)N4CCCC4)Oc5cccnc5,-14.8632
NCGC00470757-01,Cn1c(ccn1)C(=O)N2CCCN(c3c2cccc3)CCc4ccccc4,-14.8631
NCGC00423842-01,c1ccc(cc1)c2scc(n2)CC(=O)N[C@@H]([C@H]3C[C@H](C3)O)c4ncccc4,-14.8624
NCGC00409263-01,c1ccc(cc1)n2c(=O)c3c(n2Cc4cccnc4)CN(CC3)C(=O)Cc5cccc(c5)F,-14.8623
NCGC00415494-01,C[C@@]1(C2(CCN(CC2)c3cccnc3)OC(=O)N1Cc4ccccc4F)c5ccccc5,-14.8609
NCGC00472500-01,Cc1cccc(c1)N2CCN(CC2)C(=O)[C@H]3C4(CCCCC4)C(=O)N3C(C)C,-14.8598
NCGC00427121-01,Cc1c2cccc(c2oc1C(=O)N(C)Cc3cc(no3)c4ccccc4)F,-14.8597
NCGC00478604-01,CN(Cc1ccc(cc1)c2ccccc2)C(=O)Cc3ccc(cc3)F,-14.8574
NCGC00428041-01,COc1ccc2c(c1)C=C(CO2)C[NH+]3CCC(CC3)(Cc4ccccc4Cl)CO,-14.8548
NCGC00448790-01,Cc1c[nH+]ccc1N2CCCN(CC2)C(=O)Cn3ccnc3c4ccccc4,-14.8506
NCGC00454916-01,COc1ccccc1C(=O)N2CCC[C@@H](C2)n3cc(nn3)c4nc(no4)c5ccccc5,-14.8505
NCGC00444778-01,c1cc(sc1C(=O)N2CCC(CC2)N(C3CCOCC3)C(=O)C4CC4)Cl,-14.8503
NCGC00476830-01,c1ccc2c(c1)C(=O)CC3(O2)CC[NH+](CC3)Cc4ccc(cc4)C(F)(F)F,-14.8458
NCGC00469731-01,Cc1c[nH+]c(n1CC2CC2)CC3CCN(CC3)C(=O)c4ccco4,-14.8451
NCGC00434254-01,c1cc(c(nc1)O[C@H]2CCN(C2)C(=O)c3cc(ccc3F)F)C(=O)N4CCCCC4,-14.8451
NCGC00478968-01,c1cc2c(nc1)nc(o2)[N@@]3CCC[C@@H](C3)NC(=O)c4ccc(cc4)C(F)(F)F,-14.8447
NCGC00422755-01,Cc1sc2n(c1)cc([nH+]2)CNc3nc(nc(c3)[C@H]4C[C@H](C4)[NH3+])COC,-14.8446
NCGC00474988-01,Cc1ccc(cc1)[S@+](=O)(N2CCC3(CC2)N(C(=O)CS3)Cc4ccco4)[O-],-14.8443
NCGC00427678-01,c1cc(cc(c1)[S@+](=O)([N@]2C[C@@H]3CCC[N@@H+]4[C@@H]3[C@@H]([C@H]2CCCC(=O)N5CCOCC5)CCC4)[O-])F,-14.844
NCGC00397036-01,c1cc(ccc1C(=O)N2CC[C@H]3COC(=O)N3c4cc(ccc4C2)F)C(F)(F)F,-14.8433
NCGC00471230-01,CC[S@@+](=O)([N@@]1CCOc2ccc(cc2C1)C[N@@H+]3CCc4ccccc4C3)[O-],-14.8433
NCGC00412476-01,c1ccc(cc1)Oc2ccccc2c3cc4c(c[nH]c4nc3)CC(=O)N5CCOCC5,-14.843
NCGC00433669-01,c1cc(ccc1CC(=O)N[C@@H]2CCN(C2=O)c3ccc(cc3)F)F,-14.8417
NCGC00440532-01,CCC[C@@]1(CCC[N@H+](C1)Cc2cnn(c2)c3cccc(c3)F)CO,-14.839
NCGC00426672-01,CCn1cc(cc1C(=O)N2CC[NH+](CC2)CC)c3ccc(cc3)C,-14.836
NCGC00434121-01,CN(Cc1ccccc1)C(=O)CC[N@H+]2CCN(C(=O)C2)c3ccccc3OC,-14.8355
NCGC00458525-01,CN1C(=O)CC[C@]2(C1=CCCC2)CNC(=O)Cc3c[nH]c4c3cccc4,-14.835
NCGC00392484-01,CC(C)C[C@H]1c2cccc3c2c(cn3C)C[C@H]([NH2+]1)C(=O)NCCOc4ccccc4,-14.8332
NCGC00377660-01,c1ccc2c(c1)CC3(CC[NH+](CC3)CC4CCCC4)CN(C2)C(=O)C[NH3+],-14.8329
NCGC00401974-01,Cc1ccccc1[C@H]2C[C@H]([C@H]([C@@H]2N[S@@+](=O)(c3ccc(cc3)C(F)(F)F)[O-])O)O,-14.8327
NCGC00451585-01,CN(C)c1cccc(c1)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccccc4,-14.8325
NCGC00423865-01,CC(=O)Nc1ccc(c(c1)NC(=O)[C@H]2CC(=O)N(C2)c3c4c(cccc4F)[nH]n3)OC,-14.8272
NCGC00394424-01,C[N@@H+](Cc1ccccc1)Cc2cc(no2)C[C@@H]3CC[C@@H]([C@H](O3)C[NH2+]C4CCOCC4)O,-14.825
NCGC00475071-01,C[C@@H](c1ccccc1)N2Cc3cc(ccc3OCC2=O)NC(=O)Cc4cccs4,-14.8232
NCGC00411668-01,Cn1ccc2c1cc(nc2C(=O)N3CCC[C@H](C3)OC)c4cccc(c4)N5CCOCC5,-14.8231
NCGC00469708-01,CCN(CC)C(=O)N1CCC[C@@H](C1)Cc2[nH+]cc(n2Cc3ccccc3)C,-14.823
NCGC00444514-01,CCc1ccc(cc1)[S@+](=O)(N2CCC(CC2)N(C3CCOCC3)C(=O)CC)[O-],-14.8226
NCGC00466057-01,CN1[C@@H]([C@@H](CCC1=O)C(=O)N2CCN(CC2)c3ccccc3F)COC,-14.8226
NCGC00436075-01,C[C@@]1(CCC(=O)N(C1)CCc2ccncc2)Cc3ccc4c(c3)OCO4,-14.8224
NCGC00473485-01,CC(C)C(=O)N1CCC2(CC1)N([C@H](CO2)C(=O)NCc3ccc(cc3)F)C(=O)c4ccccc4,-14.8206
NCGC00447875-01,Cc1ccc(cc1)N2C[C@@H](CC2=O)c3nc(on3)c4ccccc4C,-14.8204
NCGC00413085-01,c1cc(ccc1C(F)(F)F)[S@+](=O)(N2CC3(C2)CN(C(=O)O3)CC4CCOCC4)[O-],-14.8195
NCGC00443608-01,c1ccc2c(c1)CCN(C2)C(=O)[C@@H]3C[C@@H](C[N@]3[S@+](=O)(Cc4cccc(c4)Cl)[O-])F,-14.819
NCGC00431180-01,Cc1cccc(c1)c2c(con2)CCC(=O)N3CCN(CC3)c4cccc(c4)C,-14.8188
NCGC00480640-01,c1ccc2c(c1)[nH]c(=O)n2C3CCN(CC3)C(=O)c4ccccn4,-14.8184
NCGC00461959-01,CC(=O)N1C[C@H](C2(C1)CCN(CC2)C(=O)c3c4ccccc4n(n3)C)COC,-14.8163
NCGC00444510-01,CCC(=O)N(C1CCN(CC1)[S@@+](=O)(c2ccccc2Cl)[O-])C3CCOCC3,-14.8152
NCGC00477034-01,c1cc(cc(c1)[S@+](=O)(N2CCC3(CC2)C(=NNC3=O)c4cccnc4)[O-])C(F)(F)F,-14.8147
NCGC00477630-01,c1ccc(c(c1)C[N@@H+]2CCC[C@@]3(C2)CNc4ccccc4[S@@+](=O)(N3)[O-])C(F)(F)F,-14.812
NCGC00469761-01,Cc1c[nH+]c(n1Cc2ccc(cc2)F)CC3CCN(CC3)C(=O)NCC(C)C,-14.8092
NCGC00420047-01,COc1ccccc1N2CCCc3c2cc(cn3)C(=O)N4CCC[C@@H]4c5ccc(cc5)F,-14.8091
NCGC00427395-01,c1ccc(c(c1)C[N@H+](C[C@@H]2CCCO2)CC3CC[NH+](CC3)C4CCCC4)OC(F)F,-14.8084
NCGC00435224-01,CN1c2ccc(cc2[C@@]3(C1=O)CCN(C3)C(=O)COc4ccccc4)OC,-14.8079
NCGC00429179-01,CC(=CC[NH+]1CCC(CC1)C(=O)Nc2ccccc2c3cccc(c3)OC)C,-14.8073
NCGC00478250-01,C[N@@H+](Cc1ccc(cc1)c2ccccc2)Cc3ccncc3,-14.8061
NCGC00436959-01,Cc1ccccc1[C@@H]2CN(C[C@H]2C(=O)[O-])C(=O)CCn3ccc(n3)C,-14.8041
NCGC00478858-01,c1ccc(cc1)CCN2c3ccccc3[C@]4(C2=O)CCN(C4)C(=O)c5cccc(c5)Cl,-14.8035
NCGC00437699-01,Cc1ccc(cc1)N2CCN(CC2=O)C(=O)c3ccc(o3)CSC,-14.803
NCGC00443743-01,Cc1ccccc1n2cc(cn2)CN(C)C(=O)[C@@H]3CCC(=O)N(C3)CCOC,-14.8029
NCGC00394051-01,Cc1ccc2c(c1)N3[C@@H](CCN(C2)C(=O)c4ccc(cc4)C(F)(F)F)COC3=O,-14.8022
NCGC00394688-01,COC(=O)[C@@H]1Cc2c(n(cn2)Cc3ccc(cc3)Cl)CN1C(=O)c4cccs4,-14.8016
NCGC00373772-01,c1ccc(cc1)C[N@@H+]2CC[C@]3(C2)c4ccccc4N(C3=O)c5ccccc5,-14.8015
NCGC00480647-01,c1ccc2c(c1)[nH]c(=O)n2C3CCN(CC3)C(=O)c4ccc(cc4)Cl,-14.8009
NCGC00423773-01,CN(Cc1ccccc1)C(=O)[C@H]2CC(=O)N(C2)c3c4c(cccc4F)[nH]n3,-14.8002
NCGC00454451-01,c1cc(c(cc1F)NC(=O)Cn2ccn3c(c2=O)c4c(n3)CCCCC4)F,-14.7985
NCGC00461952-01,Cc1ccc(c(c1)C)C(=O)N2CCC3(CC2)CN(C[C@H]3COC)C(=O)C,-14.7968
NCGC00445920-01,Cc1c(nccn1)N2CCC(CC2)C(=O)Nc3ccccc3c4cccc(c4)OC,-14.7963
NCGC00410685-01,c1cc(cc(c1)Cl)NC(=O)C2=NO[C@H]3[C@@H]2C[N@@H+](C3)Cc4cccnc4,-14.7957
NCGC00373531-01,Cc1ccc(cc1)C(=O)N2CCC(CC2)N3CCCOC3=O,-14.7957
NCGC00409207-01,COCCn1c(=O)c2c(n1Cc3ccccc3)C[N@H+](CC2)Cc4c[nH]c5c4cccc5,-14.7952
NCGC00430694-01,C[NH+]1CCN(CC1)C(=O)c2csc(n2)N3CCN(CC3)c4ccc(cc4)Cl,-14.7936
NCGC00416046-01,Cn1cc(cn1)C(=O)NC[C@@H]2C[N@H+](CC23CN(C3)c4ccccc4)Cc5ccncc5,-14.7932
NCGC00479864-01,c1cn2cc(cc(c2n1)C(=O)N3CCC(CC3)N4CCCCCC4=O)Br,-14.7875
NCGC00472649-01,c1cc(cnc1)C(=O)N2CCC(CC2)N3C(=O)[C@@H](C34CCOCC4)OCC5CC5,-14.7869
NCGC00448426-01,c1ccc(c(c1)C2(CCCC2)CNC(=O)C3CCN(CC3)C(=O)C4CC4)F,-14.7866
NCGC00447927-01,Cc1ccc(cc1)N2C[C@@H](CC2=O)c3nc(on3)c4cc(ccc4Cl)F,-14.7863
NCGC00450769-01,c1ccc(cc1)N2CCN(CC2)C(=O)CN3C(=O)C4(CCCCC4)NC3=O,-14.7858
NCGC00477290-01,COc1ccc(cc1)C(=O)N2CC[C@@]23Cc4ccccc4NC3=O,-14.785
NCGC00393675-01,c1ccc(cc1)C[N@@H+]2C[C@@H]3C[C@H]2C(=O)N(c4ccccc4O3)CC5CC5,-14.7833
NCGC00437335-01,Cc1c(c2c(cn1)C[NH2+]CC2)CNC(=O)CCn3c4ccccc4[nH]c3=O,-14.7826
NCGC00469706-01,Cc1c[nH+]c(n1Cc2ccccc2)C[C@@H]3CCC[N@@H+](C3)Cc4cccc(c4OC)OC,-14.781
NCGC00412567-01,c1ccc(cc1)c2ccc3[nH+]cc(n3n2)Nc4ccc(cc4)N5CCOCC5,-14.7809
NCGC00470684-01,CCn1cc(ccc1=O)C[NH+]2CCN(CC2)C(=O)CCc3ccccc3,-14.7806
NCGC00471762-01,CN(C)C(=O)[C@@H]1CN(CC12CCOCC2)C(=O)CCCc3ccccc3,-14.7796
NCGC00471467-01,c1cc(oc1)C(=O)N2CCN(CC2)C(=O)[C@@H]3CCc4[nH+]cc(n4C3)c5ccsc5,-14.7789
NCGC00445797-01,c1ccc(cc1)N2CCN(CC2)C(=O)Cn3c(=O)n4c(n3)CCCC4,-14.778
NCGC00476815-01,c1ccc2c(c1)C(=O)CC3(O2)CCN(CC3)[S@@+](=O)(c4cccc(c4)C(F)(F)F)[O-],-14.7779
NCGC00444508-01,CCC(=O)N(C1CCN(CC1)[S@@+](=O)(c2ccc(c(c2)C)F)[O-])C3CCOCC3,-14.7763
NCGC00468075-01,COC[C@@H]1CN(C[C@H]1c2ccncc2)C(=O)c3ccc4c(c3)cccn4,-14.7754
NCGC00444772-01,c1cc(cc(c1)Cl)C(=O)N2CCC(CC2)N(C3CCOCC3)C(=O)C4CC4,-14.775
NCGC00478900-01,Cc1[nH+]cc2n1C(=O)N(C2)C3CC[NH+](CC3)Cc4cccc5c4cccc5,-14.7747
NCGC00426334-01,Cc1ccc(cc1)CNC(=O)c2ccc3c(c2)C[N@H+](CCO3)Cc4cc(c(c(c4)F)F)F,-14.7728
NCGC00462647-01,Cc1ccccc1N2CCN(CC2)C(=O)Cn3c(=O)n4c(n3)CC[C@H](CC4)[NH3+],-14.7724
NCGC00428220-01,c1cc(cc(c1)Cl)N2CC[NH+](CC2)[C@@H]3CCCN(C3)C(=O)c4c5c(cs4)OCCO5,-14.7675
NCGC00422693-01,Cc1nc(cc(n1)NCc2ccc(cc2)N3CCCC3=O)C4CC(C4)O,-14.766
NCGC00458966-01,Cc1ccc(cc1)OCC(=O)N2C[C@H](C[C@@H]2C(=O)N3CCOCC3)Oc4ccccc4,-14.766
NCGC00377580-01,c1ccc2c(c1)C[C@]3(CCC[N@H+](C3)Cc4c(cccc4Cl)F)C(=O)NC2,-14.7647
NCGC00444518-01,CCC(=O)N(C1CCN(CC1)[S@@+](=O)(c2ccc(cc2C)C)[O-])C3CCOCC3,-14.7645
NCGC00469053-01,COC[C@@H]1CN(C[C@H]1C(=O)N2CCc3ccccc3C2)c4cnccn4,-14.7638
NCGC00438842-01,Cc1ccc(cc1Cl)[S@+](=O)(N2CCC(CC2)n3cnnc3COC)[O-],-14.7621
NCGC00476696-01,CN1c2ccccc2[C@]3(C1=O)CCN(C3)C(=O)c4ccccc4,-14.7616
NCGC00438705-01,Cc1ccccc1c2c(cn(n2)c3ccc(cc3F)F)C[NH+]4CCC(CC4)O,-14.7612
NCGC00377117-01,c1ccc(cc1)C(=O)N2Cc3ccccc3C[C@]4(C2)CCC[N@@H+]4Cc5cccnc5,-14.7605
NCGC00378043-01,COc1ccc(cc1)N2C[C@H]3CC[C@@H](C2)[NH+]3Cc4cccc(c4)c5cccs5,-14.7604
NCGC00444562-01,CCc1ccccc1[S@+](=O)(N2CCC(CC2)N(C3CCOCC3)C(=O)COC)[O-],-14.7604
NCGC00477285-01,COc1cccc(c1)[S@+](=O)([N@@]2CC[C@@]23Cc4ccccc4NC3=O)[O-],-14.7593
NCGC00458898-01,c1ccc(cc1)Cn2c(=O)cc(cn2)N3CC[C@H](C3)C(=O)N4CCc5ccccc5C4,-14.7591
NCGC00470089-01,Cc1cccc(c1)C(=O)N2CCCN(CC2)c3nnc4n3cccc4,-14.759
NCGC00459243-01,c1cc(ccc1CN2[C@H]3CCCCC3=C(C2=O)CC(=O)Nc4ccc(cc4)F)F,-14.7588
NCGC00476675-01,Cc1cc(ccc1F)OC2C[NH+](C2)Cc3cccc4c3cccc4,-14.7588
NCGC00433657-01,Cc1ccccc1c2cc3c(c(c2)O)OCCN(C3)C(=O)C4CC[NH2+]CC4,-14.7566
NCGC00461149-01,Cc1cccc(c1)C(=O)N2CCC(CC2)N3[C@H](C4(C3=O)CCCC4)c5c(ncs5)C,-14.7554
NCGC00451003-01,Cc1ccc(c(c1)CN2C(=O)[C@]3(CCCN(C3)C(=O)c4ccc(c(c4)F)C)NC2=O)C,-14.7553
NCGC00444768-01,COc1cccc(c1)C(=O)N2CCC(CC2)N(C3CCOCC3)C(=O)C4CC4,-14.7546
NCGC00434438-01,c1cc(c(nc1)O[C@@H]2CCN(C2)C(=O)NC3CCCCC3)C(=O)N4CCCCC4,-14.7533
NCGC00447006-01,Cc1c[nH+]ccc1N2CCCN(CC2)C(=O)[C@@H]3CCOc4ccccc4C3,-14.7503
NCGC00463957-01,c1ccc2c(c1)c(c[nH]2)CCC(=O)N3CCC4(CC3)C[C@@H](CCO4)Cc5nc(no5)C6CC6,-14.7485
NCGC00393311-01,c1ccc(cc1)OCc2cc(no2)C[C@@H]3CC[C@@H]([C@H](O3)C[NH2+]Cc4cccc(c4)Cl)O,-14.7478
NCGC00430217-01,Cc1cccc2c1nc(c(c2)C(=O)N3CCC4(CC[NH2+]CC4)CC3)C,-14.7468
NCGC00439225-01,c1ccc(c(c1)c2cn3c([nH+]2)N(CCC3)C(=O)c4cccs4)F,-14.7461
NCGC00415644-01,C[C@@]1(C2(CCN(CC2)C(=O)C3CCC3)OC(=O)N1Cc4ccc(cc4)O)c5ccccc5,-14.7461
NCGC00375295-01,c1ccc2c(c1)C[C@]3(CCN(C3)C(=O)c4ccc(cc4)Cl)C(=O)NC2,-14.7445
NCGC00427555-01,CCN(CCn1cccn1)C(=O)c2csc3n2cc([nH+]3)c4cccc(c4)F,-14.7438
NCGC00459285-01,COc1ccc(cc1)CNC(=O)C[C@@H]2CCCCN(C2=O)Cc3ccccc3,-14.7429
NCGC00375345-01,CC(=O)N1C[C@@]2(CCC[N@@H+](C2)CC3CCCCC3)Cc4c1cccc4,-14.7414
NCGC00448535-01,Cc1ccc(cc1)NC(=O)Cn2c3cc(n(c3c(=O)n(c2=O)c4ccccc4)C)C,-14.7404
NCGC00426718-01,CC[NH+]1CCN(CC1)C(=O)c2cc(cn2C)c3ccccc3,-14.7404
NCGC00450680-01,Cc1nc(no1)c2c3n(c(=O)n(c2=O)CC(=O)Nc4ccc(cc4)C(C)C)CCCCC3,-14.7394
NCGC00373604-01,c1ccc2c(c1)CN(C2=O)C3CCN(CC3)[S@@+](=O)(c4cccc(c4)C(F)(F)F)[O-],-14.7389
NCGC00418643-01,CN(Cc1ccccc1)C(=O)[C@@H]2C[C@H]([N@@](C2)[S@@+](=O)(c3ccccc3)[O-])c4ccc(cc4)F,-14.7376
NCGC00377390-01,COc1ccc(cc1OC)C[N@@H+]2CCCC[C@]23Cc4ccccc4CNC3=O,-14.7344
NCGC00441674-01,CCn1ccc(n1)C(=O)N2CC[C@H](C2)c3nc(on3)c4ccncc4,-14.7334
NCGC00434480-01,c1cc(c(nc1)O[C@@H]2CCN(C2)C(=O)NCc3ccc(cc3)F)C(=O)N4CCCCC4,-14.7316
NCGC00375315-01,CC(C)N1c2ccccc2[C@]3(C1=O)CCN(C3)C(=O)c4ccc(cc4)Cl,-14.7303
NCGC00373311-01,c1cc(cc(c1)[S@+](=O)([N@@]2CCC[C@@]3(C2)CC(=NO3)c4cccnc4)[O-])C(F)(F)F,-14.7287
NCGC00423088-01,c1cc2c(cc1F)onc2C3CCN(CC3)C(=O)Cn4c(=O)cc5c(n4)CCCC5,-14.7284
NCGC00415544-01,C[C@@]1(C2(CCN(CC2)C(=O)c3ccccc3)OC(=O)N1CC(=O)[O-])c4ccccc4,-14.7276
NCGC00417245-01,Cc1nnc(n1C2CCCCC2)c3cc(ccn3)c4cccc(c4)F,-14.7268
NCGC00459818-01,COCCOCc1nc(no1)[C@@H]2CCCN2C(=O)Nc3ccccc3F,-14.7264
NCGC00447301-01,Cc1ccc(c(c1)N2CCN(CC2)C(=O)c3nc(on3)c4ccc[nH]c4=O)C,-14.7255
NCGC00478439-01,Cn1cccc1C[NH+]2CCC3(CC2)Cc4ccccc4NC3=O,-14.7234
NCGC00459236-01,c1ccc(cc1)CN2[C@H]3CCCCC3=C(C2=O)CC(=O)NCCc4c[nH]c5c4cccc5,-14.7221
NCGC00448551-01,Cc1cccc(c1)NC(=O)Cn2c3cc(n(c3c(=O)n(c2=O)c4ccccc4)C)C,-14.7215
NCGC00437523-01,c1cc(ccc1c2ccc([nH]2)CCC(=O)N3CC[C@@H]([C@@H](C3)O)CO)Cl,-14.7211
NCGC00409134-01,c1ccc(cc1)CN2Cc3c(c(n[nH]3)c4cccc5c4cccc5)CC2=O,-14.7199
NCGC00439574-01,C=CCN1CC2(CCC1=O)CCN(CC2)C(=O)[C@H](Cc3ccccc3)O,-14.7182
NCGC00397579-01,c1ccc2c(c1)c(c[nH]2)C[N@H+]3CC[C@@H](C3)c4nnc(o4)c5ccc(cc5)Cl,-14.7176
NCGC00415636-01,C[C@@]1(C2(CCN(CC2)C(=O)c3ccc(cc3)F)OC(=O)N1CC4CC4)c5cccnc5,-14.7164
NCGC00438984-01,Cn1c(=O)n(c(n1)[C@H]2CCCN(C2)C(=O)CCc3ccccc3)C4CCCC4,-14.7148
NCGC00392113-01,CCC(=O)NC[C@@H]1[C@H](CC[C@H](O1)Cc2cc(on2)COc3ccccc3)O,-14.7137
NCGC00448571-01,Cc1cc2c(n1C)c(=O)n(c(=O)n2CC(=O)Nc3cccc(c3)F)c4ccccc4,-14.7135
NCGC00450415-01,CCOc1ccccc1NC(=O)CCn2ccn3c(c2=O)c4c(n3)CCCC4,-14.7135
NCGC00476729-01,c1ccc(cc1)CN2c3ccccc3[C@]4(C2=O)CC[N@](C4)[S@@+](=O)(c5ccccc5)[O-],-14.7133
NCGC00419955-01,c1cc(cnc1)[S@+](=O)([N@]2CCCc3c2cc(cn3)C(=O)N4CCC[C@@H]4c5ccc(cc5)F)[O-],-14.7131
NCGC00428331-01,CC(C)c1ccc(cc1)C(=O)N2CCC(CC2)[N@H+]3C[C@H]4C[C@@H](C3)[C@H]5CCCC(=O)N5C4,-14.7126
NCGC00478202-01,CCCN1CCC2(CCN(CC2)C(=O)Nc3ccc(cc3)Cl)Oc4c1cccc4,-14.712
NCGC00428276-01,CN(Cc1ccccn1)C(=O)C[C@H](c2ccccc2)c3ccc(cc3)OC,-14.7118
NCGC00398649-01,c1cc(cc(c1)F)C(=O)N2CCN(C[C@H]2C(=O)N[C@H]3CCCNC3=O)C(=O)C4CCCCC4,-14.71
NCGC00431719-01,Cc1cc(n(n1)CCc2c(ncn2CCCc3cccnc3)c4ccccc4)C,-14.7092
