Name,SMILES,Score
NCGC00451539-01,Cc1cc(ccc1C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccc(cc4)F)OC,-13.5120
NCGC00451546-01,Cc1ccc(cc1)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccc(cc4)F,-14.1414
NCGC00451520-01,c1cc(cc(c1)Cl)CN2C(=O)C3(CCN(CC3)C(=O)c4cccc(c4)C#N)NC2=O,-13.2151
NCGC00451555-01,c1ccc(cc1)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccc(cc4)F,-12.4034
NCGC00451558-01,c1ccc(c(c1)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccc(cc4)F)Cl,-12.8227
NCGC00451544-01,c1ccc(c(c1)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccc(cc4)F)F,-12.6204
NCGC00451543-01,c1cc(cc(c1)F)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccc(cc4)F,-12.3565
NCGC00451522-01,COc1ccc(cc1)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4cccc(c4)Cl,-13.9169
NCGC00451541-01,c1ccnc(c1)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccc(cc4)F,-11.6628
NCGC00451530-01,Cc1ccc(c(c1)CN2C(=O)C3(CCN(CC3)C(=O)c4cnccn4)NC2=O)C,-10.1075
NCGC00451545-01,c1cc(ccc1CN2C(=O)C3(CCN(CC3)C(=O)c4ccc5c(c4)OCO5)NC2=O)F,-13.7314
NCGC00451537-01,c1cc(ccc1CC(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccc(cc4)F)F,-14.3633
NCGC00451566-01,c1ccc(cc1)CN2C(=O)C3(CCN(CC3)C(=O)c4ccc(cc4Cl)F)NC2=O,-13.0007
NCGC00451568-01,c1ccc(cc1)CN2C(=O)C3(CCN(CC3)C(=O)c4cc(ccc4Cl)F)NC2=O,-12.7771
NCGC00451552-01,CN(C)c1ccc(cc1)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccc(cc4)F,-11.5662
NCGC00451553-01,COc1cccc(c1)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccc(cc4)F,-13.6363
NCGC00451557-01,c1cc(ccc1CN2C(=O)C3(CCN(CC3)C(=O)c4ccc(c(c4)F)F)NC2=O)F,-14.5347
NCGC00451525-01,CC(=O)c1cccc(c1)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4cccc(c4)Cl,-12.8252
NCGC00451559-01,c1cc(ccc1CN2C(=O)C3(CCN(CC3)C(=O)c4cnccn4)NC2=O)F,-12.3787
NCGC00451574-01,Cc1cc(ccc1C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccccc4)OC,-13.4404
NCGC00451589-01,c1ccc(cc1)CN2C(=O)C3(CCN(CC3)C(=O)c4ccccc4)NC2=O,-11.1276
NCGC00451536-01,c1cc(cc(c1)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccc(cc4)F)C#N,-13.5136
NCGC00451575-01,c1ccc(cc1)CN2C(=O)C3(CCN(CC3)C(=O)c4cccs4)NC2=O,-11.9590
NCGC00451534-01,COc1ccc(cc1F)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccc(cc4)F,-13.7760
NCGC00451569-01,COc1ccc(cc1F)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccccc4,-14.4587
NCGC00451549-01,COc1ccc(cc1OC)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccc(cc4)F,-12.1382
NCGC00451591-01,c1ccc(cc1)CN2C(=O)C3(CCN(CC3)C(=O)c4ccc(c(c4)F)F)NC2=O,-11.1197
NCGC00451581-01,COc1ccc(c(c1)OC)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccccc4,-14.3376
NCGC00451538-01,Cc1ccc(cc1F)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccc(cc4)F,-14.8814
NCGC00451600-01,CCc1cccc(c1)NC(=O)C[C@@H]2CCCN(C2)c3cc(=O)[nH]nc3,-11.4004
NCGC00451580-01,COc1cc(cc(c1)OC)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccccc4,-12.8893
NCGC00451572-01,c1ccc(cc1)CN2C(=O)C3(CCN(CC3)C(=O)Cc4ccc(cc4)F)NC2=O,-12.4195
NCGC00451607-01,c1cc(c(cc1F)F)NC(=O)C[C@@H]2CCCN(C2)c3cc(=O)[nH]nc3,-12.4796
NCGC00451604-01,COc1cccc(c1)NC(=O)C[C@@H]2CCCN(C2)c3cc(=O)[nH]nc3,-10.5541
NCGC00451563-01,c1ccc(cc1)CN2C(=O)C3(CCN(CC3)C(=O)Cc4cccc(c4)F)NC2=O,-10.9093
NCGC00451608-01,c1ccc(c(c1)NC(=O)C[C@@H]2CCCN(C2)c3cc(=O)[nH]nc3)F,-11.9245
NCGC00451605-01,c1cc(cc(c1)Cl)NC(=O)C[C@@H]2CCCN(C2)c3cc(=O)[nH]nc3,-11.4233
NCGC00451611-01,Cc1ccc(c(c1)C)NC(=O)C[C@@H]2CCCN(C2)c3cc(=O)[nH]nc3,-12.0181
NCGC00451533-01,CCOc1ccc(cc1)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccc(cc4)F,-11.8611
NCGC00451582-01,COc1ccc(cc1OC)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccccc4,-13.7619
NCGC00451603-01,COc1ccccc1NC(=O)C[C@@H]2CCCN(C2)c3cc(=O)[nH]nc3,-12.1664
NCGC00451598-01,c1ccc(cc1)CCNC(=O)C[C@@H]2CCCN(C2)c3cc(=O)[nH]nc3,-11.4499
NCGC00451540-01,c1cc(sc1)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccc(cc4)F,-12.2680
NCGC00451626-01,c1c(cn[nH]c1=O)N2CCC[C@H](C2)CC(=O)N3CCCCC3,-12.4266
NCGC00451597-01,CC(C)CCNC(=O)C[C@@H]1CCCN(C1)c2cc(=O)[nH]nc2,-10.2461
NCGC00451602-01,c1ccc(cc1)C[NH+]2CCC(CC2)NC(=O)C[C@@H]3CCCN(C3)c4cc(=O)[nH]nc4,-11.8043
NCGC00451550-01,COc1ccc(cc1)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccc(cc4)F,-14.2761
NCGC00451595-01,CCCNC(=O)C[C@@H]1CCCN(C1)c2cc(=O)[nH]nc2,-9.8049
NCGC00451596-01,c1cc(cc(c1)Cl)N2CCN(CC2)C(=O)C[C@@H]3CCCN(C3)c4cc(=O)[nH]nc4,-15.8523
NCGC00451576-01,Cc1cccc(c1)OCC(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccccc4,-11.9219
NCGC00451601-01,CCC(CC)NC(=O)C[C@@H]1CCCN(C1)c2cc(=O)[nH]nc2,-10.6908
NCGC00451614-01,CCCCN(CC)C(=O)C[C@@H]1CCCN(C1)c2cc(=O)[nH]nc2,-11.6064
NCGC00451618-01,Cc1ccc(c(c1)NC(=O)C[C@@H]2CCCN(C2)c3cc(=O)[nH]nc3)OC,-11.3778
NCGC00451583-01,CCOc1ccccc1C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccccc4,-11.4882
NCGC00451616-01,Cc1ccc(cc1F)NC(=O)C[C@@H]2CCCN(C2)c3cc(=O)[nH]nc3,-12.0086
NCGC00451585-01,CN(C)c1cccc(c1)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccccc4,-14.8325
NCGC00451623-01,c1cc(sc1)CNC(=O)C[C@@H]2CCCN(C2)c3cc(=O)[nH]nc3,-10.1256
NCGC00451619-01,CCN(Cc1ccccc1)C(=O)C[C@@H]2CCCN(C2)c3cc(=O)[nH]nc3,-12.0104
NCGC00451621-01,c1c(cc(cc1F)F)CNC(=O)C[C@@H]2CCCN(C2)c3cc(=O)[nH]nc3,-10.1464
NCGC00451606-01,c1c(cn[nH]c1=O)N2CCC[C@H](C2)CC(=O)NC3CCCCC3,-11.0225
NCGC00451643-01,Cn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)Nc3ccccc3F,-11.6139
NCGC00451622-01,Cc1ccc(cc1)CNC(=O)C[C@@H]2CCCN(C2)c3cc(=O)[nH]nc3,-10.8403
NCGC00451654-01,Cn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)Nc3ccc(cc3)Cl,-11.0646
NCGC00451638-01,Cn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)N(C)Cc3ccccc3,-12.5613
NCGC00451642-01,Cn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)Nc3cc(cc(c3)OC)OC,-10.9631
NCGC00451631-01,CCC[NH+]1CCN(CC1)C(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)C,-9.4512
NCGC00451647-01,Cc1ccc(cc1F)NC(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)C,-11.6722
NCGC00451645-01,Cn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)Nc3cc(ccc3OC)OC,-10.4708
NCGC00451651-01,Cn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)Nc3ccc(c(c3)F)F,-10.7906
NCGC00451629-01,Cn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCCc3ccccc3,-10.6185
NCGC00451655-01,Cn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)Nc3cccc(c3)F,-11.5735
NCGC00451646-01,Cn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)N3CC[NH+](CC3)Cc4ccccc4,-13.5324
NCGC00451652-01,Cc1ccc(c(c1)NC(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)C)OC,-11.0313
NCGC00451632-01,Cn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NC3CC[NH+](CC3)Cc4ccccc4,-13.1038
NCGC00451665-01,Cn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)N(C)Cc3cccnc3,-10.3256
NCGC00451656-01,Cn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCc3ccccc3F,-10.7250
NCGC00451658-01,Cn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCc3cc(cc(c3)F)F,-11.5840
NCGC00451627-01,CCCNC(=O)C[C@@H]1CCCN(C1)c2cc(=O)n(nc2)C,-10.8751
NCGC00451624-01,c1ccc(cc1)C2=CCN(CC2)C(=O)C[C@@H]3CCCN(C3)c4cc(=O)[nH]nc4,-14.1038
NCGC00451661-01,Cn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCCc3cccnc3,-9.0207
NCGC00451625-01,c1ccc(cc1)N2CCN(CC2)C(=O)C[C@@H]3CCCN(C3)c4cc(=O)[nH]nc4,-13.7031
NCGC00451662-01,Cc1ccc(cc1C)CNC(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)C,-12.1307
NCGC00451659-01,Cc1ccc(cc1)CNC(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)C,-10.8193
NCGC00451660-01,Cn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NC3CC3,-10.3582
NCGC00451673-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCc3ccccn3,-7.9563
NCGC00451684-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)Nc3ccc(c(c3)F)C,-10.4922
NCGC00451189-01,COc1cc(cc(c1OC)OC)C(=O)N2CCC(CC2)c3n[nH]c(=O)n3c4ccccc4,-10.7067
NCGC00451668-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCCc3ccccc3,-11.4807
NCGC00451678-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)Nc3cc(cc(c3)OC)OC,-9.5801
NCGC00451688-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)Nc3ccc(c(c3)F)F,-11.9071
NCGC00451672-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NC3CC[NH+](CC3)Cc4ccccc4,-6.2515
NCGC00451694-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCc3cccc(c3)F,-11.7204
NCGC00451683-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)N3CC[NH+](CC3)Cc4ccccc4,-12.3043
NCGC00451696-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCc3ccccc3C,-9.8148
NCGC00451698-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCc3cccc(c3)Cl,-11.3573
NCGC00451693-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCc3ccc(cc3)F,-12.6226
NCGC00451699-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCCc3ccccn3,-11.3995
NCGC00451701-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCc3cccc(c3)C,-11.7343
NCGC00451677-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NC3CCCCC3,-9.8855
NCGC00451702-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCc3ccc(c(c3)C)C,-12.0410
NCGC00451671-01,CCC(CC)NC(=O)C[C@@H]1CCCN(C1)c2cc(=O)n(nc2)CC,-10.3002
NCGC00451667-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)N3CCN(CC3)c4cccc(c4)Cl,-12.4695
NCGC00451697-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCc3ccc(cc3)C,-13.2618
NCGC00451704-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCC[NH+]3CCCC3,-10.4811
NCGC00451687-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCCC3=CCCCC3,-11.0191
NCGC00451233-01,c1ccc(cc1)n2c(n[nH]c2=O)C3CCN(CC3)C(=O)Cc4ccc(cc4)OC(F)(F)F,-9.9458
NCGC00451705-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)N3CCSCC3,-12.1114
NCGC00451679-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)N3CCCCCC3,-12.3380
NCGC00451711-01,COCCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCCc3ccccc3,-10.9692
NCGC00451721-01,COCCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)Nc3cccc(c3)Cl,-11.5794
NCGC00451709-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCc3ccccc3,-9.9263
NCGC00451724-01,COCCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCc3ccc(cc3)OC,-8.7522
NCGC00451731-01,Cc1ccc(o1)CNC(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CCOC,-9.9440
NCGC00451719-01,COCCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)Nc3ccccc3OC,-10.3499
NCGC00451706-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NC3CCCC3,-10.6415
NCGC00451738-01,COCCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCc3ccc(cc3F)F,-10.3093
NCGC00451735-01,COCCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCc3ccc(cc3)Cl,-10.7269
NCGC00451720-01,CN(Cc1ccccc1)C(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CCOC,-11.9176
NCGC00451745-01,COCCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCc3cccs3,-11.0654
NCGC00451715-01,CCC(CC)NC(=O)C[C@@H]1CCCN(C1)c2cc(=O)n(nc2)CCOC,-8.9279
NCGC00451744-01,Cc1cccc(c1)CNC(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CCOC,-11.0895
NCGC00451743-01,COCCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCCc3ccccn3,-10.8391
NCGC00451713-01,COCCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)N3CCN(CC3)c4ccccn4,-8.8447
NCGC00451666-01,Cn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCC3CC3,-10.2348
NCGC00451746-01,COCCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCCc3c[nH]c4c3cccc4,-10.4544
NCGC00451730-01,CC[NH+]1CCN(CC1)C(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CCOC,-11.1439
NCGC00451750-01,CN(CCc1ccccn1)C(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CCOC,-12.1202
NCGC00451748-01,COCCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCC[NH+]3CCCCC3,-10.9328
NCGC00451707-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCC3CC3,-9.6579
NCGC00451708-01,CCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)N3CCN(CC3)c4ccccc4,-16.5894
NCGC00451717-01,Cc1ccc(cc1)NC(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CCOC,-8.1322
NCGC00451728-01,CCOc1ccccc1NC(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CCOC,-9.9241
NCGC00451758-01,CCc1cccc(c1)NC(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CC4CC4,-6.4759
NCGC00451808-01,Cc1nc(no1)CCNC(=O)Nc2ccccc2,-8.6063
NCGC00451763-01,c1ccnc(c1)CNC(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CC4CC4,-11.1430
NCGC00451814-01,Cc1nc(no1)CCNC(=O)c2ccc(cc2)C(F)(F)F,-10.8513
NCGC00451755-01,C[NH+]1CCN(CC1)C(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CC4CC4,-10.1473
NCGC00451778-01,c1cc(ccc1CNC(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CC4CC4)Cl,-11.4674
NCGC00451765-01,COc1cccc(c1)NC(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CC4CC4,-9.6617
NCGC00451780-01,c1cc(ccc1CNC(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CC4CC4)F,-11.3703
NCGC00451752-01,COCCn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCC3CC3,-9.2316
NCGC00451815-01,Cc1nc(no1)CCNC(=O)Cc2ccsc2,-9.4633
NCGC00451781-01,c1cc(cc(c1)F)CNC(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CC4CC4,-11.6874
NCGC00451776-01,CCN(Cc1ccccc1)C(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CC4CC4,-12.5957
NCGC00451824-01,Cc1nc(no1)CCNC(=O)C2CCCC2,-8.0783
NCGC00451832-01,Cc1c(cccc1F)NC(=O)NCCc2nc(on2)C,-9.6355
NCGC00451772-01,Cc1ccc(cc1C)NC(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CC4CC4,-7.8980
NCGC00451783-01,Cc1ccccc1CNC(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CC4CC4,-11.6243
NCGC00451788-01,c1cc(sc1)CNC(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CC4CC4,-11.7009
NCGC00451754-01,CCCNC(=O)C[C@@H]1CCCN(C1)c2cc(=O)n(nc2)CC3CC3,-9.6384
NCGC00451756-01,c1ccnc(c1)N2CCN(CC2)C(=O)C[C@@H]3CCCN(C3)c4cc(=O)n(nc4)CC5CC5,-8.4990
NCGC00451759-01,CCC(CC)NC(=O)C[C@@H]1CCCN(C1)c2cc(=O)n(nc2)CC3CC3,-9.8022
NCGC00451816-01,Cc1nc(no1)CCNC(=O)c2cc(ccc2OC)Cl,-9.0177
NCGC00451771-01,Cc1ccc(c(c1)C)NC(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CC4CC4,-11.0847
NCGC00451779-01,c1cc(cc(c1)F)NC(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CC4CC4,-10.5228
NCGC00451803-01,c1c(cnn(c1=O)CC2CC2)N3CCC[C@H](C3)CC(=O)[O-],-10.0067
NCGC00451767-01,c1c(cnn(c1=O)CC2CC2)N3CCC[C@H](C3)CC(=O)NC4CCCCC4,-10.5618
NCGC00451794-01,CN(CCc1ccccn1)C(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CC4CC4,-12.6092
NCGC00451797-01,c1cnccc1CNC(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CC4CC4,-11.1525
NCGC00451790-01,c1c(cnn(c1=O)CC2CC2)N3CCC[C@H](C3)CC(=O)NCC[NH+]4CCCC4,-12.0447
NCGC00451764-01,COc1ccccc1NC(=O)C[C@@H]2CCCN(C2)c3cc(=O)n(nc3)CC4CC4,-11.2156
NCGC00451809-01,CCC(CC)C(=O)NCCc1nc(on1)C,-7.9816
NCGC00451826-01,Cc1c(c(n(n1)C)C)[S@+](=O)(NCCc2nc(on2)C)[O-],-7.4897
NCGC00451830-01,Cc1c(c(on1)C)[S@+](=O)(NCCc2nc(on2)C)[O-],-6.2764
NCGC00451649-01,Cn1c(=O)cc(cn1)N2CCC[C@H](C2)CC(=O)NCC=C,-10.6324
NCGC00451872-01,c1ccc(cc1)c2nc(no2)CCNC(=O)c3ccoc3,-11.4337
NCGC00451833-01,Cc1nc(no1)CCN[S@+](=O)(Cc2cccc(c2)Cl)[O-],-10.6721
NCGC00451852-01,CCC(C)(C)C(=O)NCCc1nc(on1)C2CC2,-9.7725
NCGC00451860-01,c1ccc(cc1)C(=O)NCCc2nc(on2)C3CC3,-10.8653
NCGC00451798-01,c1ccc(cc1)N2CCN(CC2)C(=O)C[C@@H]3CCCN(C3)c4cc(=O)n(nc4)CC5CC5,-9.7802
NCGC00451876-01,c1ccc(cc1)c2nc(no2)CCNC(=O)C3CC3,-11.0678
NCGC00451820-01,Cc1nc(no1)CCNC(=O)CCC2CCCC2,-9.6438
NCGC00451831-01,Cc1nc(no1)CCNC(=O)NCCOC,-6.5153
NCGC00451846-01,c1ccc2c(c1)c(n[nH]2)C(=O)NCCc3nc(on3)C4CC4,-11.6104
NCGC00451837-01,Cc1ccc(cc1C)C(=O)NCCc2nc(on2)C3CC3,-12.2933
NCGC00451851-01,C1CCC(CC1)CC(=O)NCCc2nc(on2)C3CC3,-12.3011
NCGC00451894-01,c1ccc(cc1)c2nc(no2)CCNC(=O)c3ccccc3,-12.1864
NCGC00451844-01,Cc1ccsc1C(=O)NCCc2nc(on2)C3CC3,-10.3083
NCGC00451795-01,c1c(cnn(c1=O)CC2CC2)N3CCC[C@H](C3)CC(=O)NC4CCCC4,-9.9672
NCGC00451880-01,c1ccc(cc1)c2nc(no2)CCNC(=O)Cc3ccsc3,-14.5254
NCGC00451841-01,CC(C)CC(=O)NCCc1nc(on1)C2CC2,-10.1872
NCGC00451849-01,COc1ccc(cn1)C(=O)NCCc2nc(on2)C3CC3,-9.9398
NCGC00451857-01,c1ccc(cc1)CCC(=O)NCCc2nc(on2)C3CC3,-12.5176
NCGC00451890-01,c1ccc(cc1)c2nc(no2)CCNC(=O)C3CCCC3,-13.0345
NCGC00451869-01,c1ccc(cc1)c2nc(no2)CCNC(=O)C3CCCCC3,-13.2936
NCGC00451900-01,COc1ccc(cc1)C(=O)NCCc2nc(on2)c3ccncc3,-12.5934
NCGC00451878-01,COc1ccc(cc1F)C(=O)NCCc2nc(on2)c3ccccc3,-11.7532
NCGC00451918-01,Cn1cc(cn1)C(=O)NCCc2nc(on2)c3ccncc3,-10.7806
NCGC00451887-01,c1ccc(cc1)c2nc(no2)CCNC(=O)c3ccc(s3)Cl,-11.6888
NCGC00451865-01,Cn1c(ccn1)C(=O)NCCc2nc(on2)C3CC3,-9.3270
NCGC00451899-01,c1ccc(c(c1)C(=O)NCCc2nc(on2)c3ccncc3)F,-12.4977
NCGC00451838-01,c1cc(sc1)C(=O)NCCc2nc(on2)C3CC3,-10.3240
NCGC00451905-01,Cn1c2ccccc2c(n1)C(=O)NCCc3nc(on3)c4ccncc4,-11.8891
NCGC00451893-01,Cc1cc(n(n1)CCC(=O)NCCc2nc(on2)c3ccccc3)C,-12.6970
NCGC00451908-01,c1cnccc1c2nc(no2)CCNC(=O)[C@@H]3CCOC3,-12.4816
NCGC00451895-01,Cc1c(c(on1)C)CC(=O)NCCc2nc(on2)c3ccccc3,-13.6649
NCGC00451885-01,Cc1cc(ccc1Cl)[S@+](=O)(NCCc2nc(on2)c3ccccc3)[O-],-13.6227
NCGC00451871-01,CCOc1ccccc1C(=O)NCCc2nc(on2)c3ccccc3,-12.2987
NCGC00451938-01,COCc1nc(no1)CC[NH3+],-5.1371
NCGC00451854-01,C1CC1c2nc(no2)CCNC(=O)CC(F)(F)F,-9.5865
NCGC00451911-01,Cc1cc(n(n1)CCC(=O)NCCc2nc(on2)c3ccncc3)C,-11.7949
NCGC00451922-01,COc1ccc(cc1)CNC(=O)NCCc2nc(on2)c3ccncc3,-11.3829
NCGC00451870-01,c1ccc(cc1)c2nc(no2)CCN[S@@+](=O)(c3ccc(cc3)Cl)[O-],-12.7087
NCGC00451842-01,CC(C)C(=O)NCCc1nc(on1)C2CC2,-8.5833
NCGC00451909-01,C[C@H](C(=O)NCCc1nc(on1)c2ccncc2)Oc3ccccc3,-12.4429
NCGC00451903-01,c1cc(ccc1OCC(=O)NCCc2nc(on2)c3ccncc3)F,-11.1089
NCGC00451954-01,c1ccc(cc1)Cc2nc(no2)CC[NH3+],-8.5748
NCGC00451843-01,C1CC(C1)C(=O)NCCc2nc(on2)C3CC3,-9.2779
NCGC00451889-01,CCCC[S@@+](=O)(NCCc1nc(on1)c2ccccc2)[O-],-11.7965
NCGC00451934-01,COCc1nc(no1)CCNC(=O)c2ccc(nc2)OC,-8.6157
NCGC00451925-01,Cn1cc(nc1)[S@+](=O)(NCCc2nc(on2)c3ccncc3)[O-],-11.4034
NCGC00451855-01,c1cc(oc1)C(=O)NCCc2nc(on2)C3CC3,-9.6128
NCGC00451943-01,CCn1c(c(c(n1)C)c2cc(no2)C(=O)NCCc3nc(on3)COC)C,-9.1907
NCGC00451941-01,COCc1nc(no1)CCNC(=O)Cc2ccccc2,-10.7891
NCGC00451945-01,COCc1nc(no1)CCNC(=O)NCCc2ccccc2,-8.7313
NCGC00451927-01,CCn1cc(cn1)[S@+](=O)(NCCc2nc(on2)c3ccncc3)[O-],-12.5626
NCGC00451960-01,Cc1ccsc1C(=O)NCCc2nc(on2)c3cccnc3,-10.5816
NCGC00451953-01,c1ccc(cc1)Cc2nc(no2)CCNC(=O)CC3CCCC3,-13.2455
NCGC00451963-01,c1ccc(c(c1)CC(=O)NCCc2nc(on2)c3cccnc3)F,-12.1097
NCGC00451926-01,COc1ccc(cc1)[S@+](=O)(NCCc2nc(on2)c3ccncc3)[O-],-11.6560
NCGC00451948-01,COCc1nc(no1)CCN[S@@+](=O)(c2cccc(c2)OC)[O-],-9.1109
NCGC00451935-01,COCc1nc(no1)CCNC(=O)CCC2CCCC2,-9.3367
